,Unnamed: 0,name,class,confidence,target_id,actual_id
10145,10145,./test\10146.png,Verbot für Fahrzeuge aller Art,0.96200979,15,15.0
10146,10146,./test\10147.png,Rechts vorbei,0.60569727,38,38.0
10147,10147,./test\10148.png,Zulässige Höchstgeschwindigkeit (60),0.96277934,3,3.0
10148,10148,./test\10149.png,Verbot der Einfahrt,0.92621183,17,17.0
10149,10149,./test\10150.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.52203631,10,10.0
10150,10150,./test\10151.png,Vorfahrt,0.98529446,12,12.0
10151,10151,./test\10152.png,Verbot für Fahrzeuge aller Art,0.99941528,15,15.0
10152,10152,./test\10153.png,Vorfahrt gewähren,0.99999726,13,13.0
10153,10153,./test\10154.png,Verbot der Einfahrt,1.0,17,17.0
10154,10154,./test\10155.png,Fahrradfahrer,0.4859798,29,29.0
10155,10155,./test\10156.png,Unebene Fahrbahn,0.16473709,22,22.0
10156,10156,./test\10157.png,Vorfahrt,0.94287151,12,12.0
10157,10157,./test\10158.png,Zulässige Höchstgeschwindigkeit (50),0.55544037,4,2.0
10158,10158,./test\10159.png,Verbot der Einfahrt,1.0,17,17.0
10159,10159,./test\10160.png,Verbot der Einfahrt,0.96529794,17,17.0
10160,10160,./test\10161.png,Zulässige Höchstgeschwindigkeit (120),0.82451075,8,8.0
10161,10161,./test\10162.png,Zulässige Höchstgeschwindigkeit (50),0.9661324,2,2.0
10162,10162,./test\10163.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.86249363,10,10.0
10163,10163,./test\10164.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.64168036,16,16.0
10164,10164,./test\10165.png,Ausschließlich rechts,0.99986291,33,33.0
10165,10165,./test\10166.png,Unebene Fahrbahn,0.99995923,22,22.0
10166,10166,./test\10167.png,Ausschließlich geradeaus,0.88964987,35,35.0
10167,10167,./test\10168.png,Zulässige Höchstgeschwindigkeit (50),0.40315178,2,2.0
10168,10168,./test\10169.png,Kreisverkehr,0.3561081,40,40.0
10169,10169,./test\10170.png,Stoppschild,0.98783386,14,14.0
10170,10170,./test\10171.png,Einmalige Vorfahrt,0.98126179,11,11.0
10171,10171,./test\10172.png,Zulässige Höchstgeschwindigkeit (30),0.99887294,1,1.0
10172,10172,./test\10173.png,Zulässige Höchstgeschwindigkeit (70),0.27175683,26,4.0
10173,10173,./test\10174.png,Ausschließlich geradeaus,0.99999559,35,35.0
10174,10174,./test\10175.png,Unebene Fahrbahn,0.92979598,22,22.0
10175,10175,./test\10176.png,Fahrradfahrer,0.28958043,24,29.0
10176,10176,./test\10177.png,Rechts vorbei,0.25657457,18,38.0
10177,10177,./test\10178.png,Verbot für Fahrzeuge aller Art,0.99218982,15,15.0
10178,10178,./test\10179.png,Zulässige Höchstgeschwindigkeit (60),0.40727547,3,3.0
10179,10179,./test\10180.png,Zulässige Höchstgeschwindigkeit (80),0.83424699,5,5.0
10180,10180,./test\10181.png,Zulässige Höchstgeschwindigkeit (70),0.93302959,4,4.0
10181,10181,./test\10182.png,Rechts vorbei,0.9999826,38,38.0
10182,10182,./test\10183.png,Vorfahrt,0.99575174,12,12.0
10183,10183,./test\10184.png,Einmalige Vorfahrt,0.98912597,11,11.0
10184,10184,./test\10185.png,Zulässige Höchstgeschwindigkeit (60),0.61845481,3,3.0
10185,10185,./test\10186.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.9074645,10,10.0
10186,10186,./test\10187.png,Zulässige Höchstgeschwindigkeit (80),0.11683111,19,5.0
10187,10187,./test\10188.png,Doppelkurve (zunächst links),0.15631117,24,21.0
10188,10188,./test\10189.png,Überholverbot für Kraftfahrzeuge aller Art,0.68809938,9,9.0
10189,10189,./test\10190.png,Einmalige Vorfahrt,0.86310315,11,11.0
10190,10190,./test\10191.png,Vorfahrt,0.99999845,12,12.0
10191,10191,./test\10192.png,Zulässige Höchstgeschwindigkeit (60),0.58779925,3,3.0
10192,10192,./test\10193.png,Zulässige Höchstgeschwindigkeit (80),0.79699951,5,5.0
10193,10193,./test\10194.png,Ende der Geschwindigkeitsbegrenzung (80),0.36714184,6,6.0
10194,10194,./test\10195.png,Zulässige Höchstgeschwindigkeit (60),0.44249675,3,3.0
10195,10195,./test\10196.png,Ausschließlich rechts,0.99932575,33,33.0
10196,10196,./test\10197.png,Vorfahrt gewähren,0.69534355,13,13.0
10197,10197,./test\10198.png,Vorfahrt,0.99728024,12,12.0
10198,10198,./test\10199.png,Zulässige Höchstgeschwindigkeit (70),0.46538106,4,4.0
10199,10199,./test\10200.png,Ausschließlich rechts,0.76170433,33,33.0
10200,10200,./test\10201.png,Zulässige Höchstgeschwindigkeit (80),0.83136803,5,5.0
10201,10201,./test\10202.png,Verbot für Fahrzeuge aller Art,0.92832392,15,15.0
10202,10202,./test\10203.png,Gefahrenstelle,0.89416641,18,18.0
10203,10203,./test\10204.png,Doppelkurve (zunächst links),0.3859264,21,21.0
10204,10204,./test\10205.png,Gefahrenstelle,0.06185018,26,18.0
10205,10205,./test\10206.png,Kreisverkehr,0.9921422,40,40.0
10206,10206,./test\10207.png,Zulässige Höchstgeschwindigkeit (100),0.50793093,7,7.0
10207,10207,./test\10208.png,Vorfahrt gewähren,0.94335151,13,13.0
10208,10208,./test\10209.png,Zulässige Höchstgeschwindigkeit (50),0.35263208,1,2.0
10209,10209,./test\10210.png,Zulässige Höchstgeschwindigkeit (80),0.30663976,6,5.0
10210,10210,./test\10211.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.99999535,10,10.0
10211,10211,./test\10212.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.99840385,10,10.0
10212,10212,./test\10213.png,Verbot der Einfahrt,0.99999988,17,17.0
10213,10213,./test\10214.png,Fahrradfahrer,0.30628645,24,29.0
10214,10214,./test\10215.png,Stoppschild,0.99963963,14,14.0
10215,10215,./test\10216.png,Zulässige Höchstgeschwindigkeit (70),0.5947004,4,4.0
10216,10216,./test\10217.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.8274584999999999,10,10.0
10217,10217,./test\10218.png,Zulässige Höchstgeschwindigkeit (70),0.41509974,4,4.0
10218,10218,./test\10219.png,Einmalige Vorfahrt,0.99113303,11,11.0
10219,10219,./test\10220.png,Vorfahrt gewähren,0.99747628,13,13.0
10220,10220,./test\10221.png,Zulässige Höchstgeschwindigkeit (120),0.58984357,8,8.0
10221,10221,./test\10222.png,Verbot für Fahrzeuge aller Art,0.98397624,15,15.0
10222,10222,./test\10223.png,Wildwechsel,0.18012612,30,31.0
10223,10223,./test\10224.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.94586402,10,10.0
10224,10224,./test\10225.png,Stoppschild,0.99998319,14,14.0
10225,10225,./test\10226.png,Zulässige Höchstgeschwindigkeit (30),0.99357152,1,1.0
10226,10226,./test\10227.png,Einmalige Vorfahrt,0.99989212,11,11.0
10227,10227,./test\10228.png,Überholverbot für Kraftfahrzeuge aller Art,0.86533117,9,9.0
10228,10228,./test\10229.png,Zulässige Höchstgeschwindigkeit (50),0.99394691,2,2.0
10229,10229,./test\10230.png,Zulässige Höchstgeschwindigkeit (120),0.258205,1,8.0
10230,10230,./test\10231.png,Zulässige Höchstgeschwindigkeit (80),0.95775169,5,5.0
10231,10231,./test\10232.png,Zulässige Höchstgeschwindigkeit (50),0.91255224,2,2.0
10232,10232,./test\10233.png,Rechts vorbei,0.99999571,38,38.0
10233,10233,./test\10234.png,Vorfahrt,0.80368382,12,12.0
10234,10234,./test\10235.png,Zulässige Höchstgeschwindigkeit (120),0.73790526,8,8.0
10235,10235,./test\10236.png,Zulässige Höchstgeschwindigkeit (50),0.85765922,2,2.0
10236,10236,./test\10237.png,Wildwechsel,0.12609263,10,31.0
10237,10237,./test\10238.png,Schleudergefahr bei Nässe oder Schmutz,0.99857652,23,23.0
10238,10238,./test\10239.png,Einmalige Vorfahrt,0.97904688,11,11.0
10239,10239,./test\10240.png,Verbot der Einfahrt,0.99999917,17,17.0
10240,10240,./test\10241.png,Überholverbot für Kraftfahrzeuge aller Art,0.95951688,9,9.0
10241,10241,./test\10242.png,Vorfahrt gewähren,0.99996018,13,13.0
10242,10242,./test\10243.png,Zulässige Höchstgeschwindigkeit (60),0.09810839,23,3.0
10243,10243,./test\10244.png,Zulässige Höchstgeschwindigkeit (100),0.6367656,7,7.0
10244,10244,./test\10245.png,Baustelle,0.99785304,25,25.0
10245,10245,./test\10246.png,Zulässige Höchstgeschwindigkeit (70),0.55816996,4,4.0
10246,10246,./test\10247.png,Zulässige Höchstgeschwindigkeit (120),0.29175818,7,8.0
10247,10247,./test\10248.png,Ausschließlich geradeaus,0.99997914,35,35.0
10248,10248,./test\10249.png,Zulässige Höchstgeschwindigkeit (50),0.99978691,2,2.0
10249,10249,./test\10250.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.08697286,41,16.0
10250,10250,./test\10251.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.49214122,35,16.0
10251,10251,./test\10252.png,Unebene Fahrbahn,0.98003596,22,22.0
10252,10252,./test\10253.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.73563665,10,10.0
10253,10253,./test\10254.png,Vorfahrt gewähren,0.99887079,13,13.0
10254,10254,./test\10255.png,Rechts vorbei,0.99997425,38,38.0
10255,10255,./test\10256.png,Verbot der Einfahrt,0.64144212,17,17.0
10256,10256,./test\10257.png,Zulässige Höchstgeschwindigkeit (120),0.70866209,8,8.0
10257,10257,./test\10258.png,Rechts vorbei,0.99924988,38,38.0
10258,10258,./test\10259.png,Zulässige Höchstgeschwindigkeit (120),0.36918524,4,8.0
10259,10259,./test\10260.png,Verbot für Fahrzeuge aller Art,0.99810767,15,15.0
10260,10260,./test\10261.png,Zulässige Höchstgeschwindigkeit (100),0.6766603,7,7.0
10261,10261,./test\10262.png,Überholverbot für Kraftfahrzeuge aller Art,0.86786824,9,9.0
10262,10262,./test\10263.png,Unebene Fahrbahn,0.94659698,22,22.0
10263,10263,./test\10264.png,Einmalige Vorfahrt,0.1210448,30,11.0
10264,10264,./test\10265.png,Vorfahrt,0.99996579,12,12.0
10265,10265,./test\10266.png,Rechts vorbei,0.51315731,38,38.0
10266,10266,./test\10267.png,Zulässige Höchstgeschwindigkeit (100),0.90521866,7,7.0
10267,10267,./test\10268.png,Zulässige Höchstgeschwindigkeit (70),0.33587709,4,4.0
10268,10268,./test\10269.png,Rechts vorbei,0.99990797,38,38.0
10269,10269,./test\10270.png,Vorfahrt gewähren,1.0,13,13.0
10270,10270,./test\10271.png,Vorfahrt gewähren,0.90495139,13,13.0
10271,10271,./test\10272.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.95503759,10,10.0
10272,10272,./test\10273.png,Rechts vorbei,0.9972403,38,38.0
10273,10273,./test\10274.png,Ausschließlich rechts,1.0,33,33.0
10274,10274,./test\10275.png,Zulässige Höchstgeschwindigkeit (30),0.99949419,1,1.0
10275,10275,./test\10276.png,Doppelkurve (zunächst links),0.60566837,21,21.0
10276,10276,./test\10277.png,Rechts vorbei,0.99999964,38,38.0
10277,10277,./test\10278.png,Zulässige Höchstgeschwindigkeit (70),0.93539464,4,4.0
10278,10278,./test\10279.png,Überholverbot für Kraftfahrzeuge aller Art,0.70635122,9,9.0
10279,10279,./test\10280.png,Zulässige Höchstgeschwindigkeit (120),0.32104358,8,8.0
10280,10280,./test\10281.png,Ausschließlich geradeaus,0.22832523,37,35.0
10281,10281,./test\10282.png,Vorfahrt,0.99645054,12,12.0
10282,10282,./test\10283.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.949633,42,42.0
10283,10283,./test\10284.png,Vorfahrt gewähren,0.20772003,13,13.0
10284,10284,./test\10285.png,Baustelle,0.94489205,25,25.0
10285,10285,./test\10286.png,Überholverbot für Kraftfahrzeuge aller Art,0.2287562,9,9.0
10286,10286,./test\10287.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.89922947,10,10.0
10287,10287,./test\10288.png,Zulässige Höchstgeschwindigkeit (50),0.98922092,2,2.0
10288,10288,./test\10289.png,Zulässige Höchstgeschwindigkeit (70),0.17546749,5,4.0
10289,10289,./test\10290.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.54325622,16,16.0
10290,10290,./test\10291.png,Vorfahrt,0.68551975,12,12.0
10291,10291,./test\10292.png,Überholverbot für Kraftfahrzeuge aller Art,0.94099593,41,9.0
10292,10292,./test\10293.png,Ausschließlich rechts,0.99999976,33,33.0
10293,10293,./test\10294.png,Gefahrenstelle,0.96972233,18,18.0
10294,10294,./test\10295.png,Wildwechsel,0.10619409,10,31.0
10295,10295,./test\10296.png,Zulässige Höchstgeschwindigkeit (30),0.99709392,1,1.0
10296,10296,./test\10297.png,Überholverbot für Kraftfahrzeuge aller Art,0.10081818,30,9.0
10297,10297,./test\10298.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.99354941,10,10.0
10298,10298,./test\10299.png,Zulässige Höchstgeschwindigkeit (120),0.79583865,8,8.0
10299,10299,./test\10300.png,Zulässige Höchstgeschwindigkeit (70),0.16879533,7,4.0
10300,10300,./test\10301.png,Zulässige Höchstgeschwindigkeit (30),0.96891999,1,1.0
10301,10301,./test\10302.png,Zulässige Höchstgeschwindigkeit (70),0.78303415,4,4.0
10302,10302,./test\10303.png,Zulässige Höchstgeschwindigkeit (80),0.55549586,5,5.0
10303,10303,./test\10304.png,Zulässige Höchstgeschwindigkeit (70),0.32934725,1,4.0
10304,10304,./test\10305.png,Zulässige Höchstgeschwindigkeit (120),0.69760358,8,8.0
10305,10305,./test\10306.png,Zulässige Höchstgeschwindigkeit (50),0.97995305,2,2.0
10306,10306,./test\10307.png,Zulässige Höchstgeschwindigkeit (80),0.92205191,5,5.0
10307,10307,./test\10308.png,Zulässige Höchstgeschwindigkeit (80),0.33612546,5,5.0
10308,10308,./test\10309.png,Stoppschild,0.99721175,14,14.0
10309,10309,./test\10310.png,Zulässige Höchstgeschwindigkeit (70),0.74128723,4,4.0
10310,10310,./test\10311.png,Ausschließlich geradeaus,0.99999785,35,35.0
10311,10311,./test\10312.png,Verbot für Fahrzeuge aller Art,0.99690115,15,15.0
10312,10312,./test\10313.png,Überholverbot für Kraftfahrzeuge aller Art,0.26327172,9,9.0
10313,10313,./test\10314.png,Ausschließlich rechts,1.0,33,33.0
10314,10314,./test\10315.png,Vorfahrt,0.99844533,12,12.0
10315,10315,./test\10316.png,Ende aller Streckenverbote,0.03061848,36,32.0
10316,10316,./test\10317.png,Zulässige Höchstgeschwindigkeit (100),0.99973184,7,7.0
10317,10317,./test\10318.png,Doppelkurve (zunächst links),0.25971192,18,21.0
10318,10318,./test\10319.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.57946736,42,42.0
10319,10319,./test\10320.png,Gefahrenstelle,0.37760162,18,18.0
10320,10320,./test\10321.png,Überholverbot für Kraftfahrzeuge aller Art,0.98531383,9,9.0
10321,10321,./test\10322.png,Zulässige Höchstgeschwindigkeit (100),0.39880937,7,7.0
10322,10322,./test\10323.png,Zulässige Höchstgeschwindigkeit (100),0.69453943,7,7.0
10323,10323,./test\10324.png,Vorfahrt,0.073773,12,12.0
10324,10324,./test\10325.png,Gefahrenstelle,0.20975308,26,18.0
10325,10325,./test\10326.png,Ausschließlich rechts,0.99798393,33,33.0
10326,10326,./test\10327.png,Verbot für Fahrzeuge aller Art,0.99885213,15,15.0
10327,10327,./test\10328.png,Wildwechsel,0.99478614,18,31.0
10328,10328,./test\10329.png,Zulässige Höchstgeschwindigkeit (120),0.85876721,8,8.0
10329,10329,./test\10330.png,Gefahrenstelle,0.6287263000000001,18,18.0
10330,10330,./test\10331.png,Vorfahrt gewähren,0.97692263,13,13.0
10331,10331,./test\10332.png,Gefahrenstelle,0.94599366,18,18.0
10332,10332,./test\10333.png,Zulässige Höchstgeschwindigkeit (70),0.96672732,4,4.0
10333,10333,./test\10334.png,Zulässige Höchstgeschwindigkeit (50),0.31725031,2,2.0
10334,10334,./test\10335.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.95442671,10,10.0
10335,10335,./test\10336.png,Zulässige Höchstgeschwindigkeit (80),0.62383264,5,5.0
10336,10336,./test\10337.png,Einmalige Vorfahrt,0.96217209,11,11.0
10337,10337,./test\10338.png,Zulässige Höchstgeschwindigkeit (70),0.34792656,4,4.0
10338,10338,./test\10339.png,Zulässige Höchstgeschwindigkeit (120),0.77603638,8,8.0
10339,10339,./test\10340.png,Zulässige Höchstgeschwindigkeit (50),0.99984801,2,2.0
10340,10340,./test\10341.png,Ausschließlich rechts,1.0,33,33.0
10341,10341,./test\10342.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.22160411,9,10.0
10342,10342,./test\10343.png,Ausschließlich rechts,0.98627579,33,33.0
10343,10343,./test\10344.png,Ausschließlich rechts,0.99781704,33,33.0
10344,10344,./test\10345.png,Überholverbot für Kraftfahrzeuge aller Art,0.99636924,9,9.0
10345,10345,./test\10346.png,Zulässige Höchstgeschwindigkeit (120),0.29419065,8,8.0
10346,10346,./test\10347.png,Zulässige Höchstgeschwindigkeit (70),0.64918876,4,4.0
10347,10347,./test\10348.png,Zulässige Höchstgeschwindigkeit (50),0.53648967,1,2.0
10348,10348,./test\10349.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.5179742,10,10.0
10349,10349,./test\10350.png,Verbot für Fahrzeuge aller Art,0.99943036,15,15.0
10350,10350,./test\10351.png,Einmalige Vorfahrt,0.99425668,11,11.0
10351,10351,./test\10352.png,Schleudergefahr bei Nässe oder Schmutz,0.99964464,23,23.0
10352,10352,./test\10353.png,Zulässige Höchstgeschwindigkeit (70),0.90136611,4,4.0
10353,10353,./test\10354.png,Rechts vorbei,0.9999218,38,38.0
10354,10354,./test\10355.png,Vorfahrt,0.89440411,12,12.0
10355,10355,./test\10356.png,Zulässige Höchstgeschwindigkeit (120),0.25297055,7,8.0
10356,10356,./test\10357.png,Zulässige Höchstgeschwindigkeit (80),0.44561946,3,5.0
10357,10357,./test\10358.png,Zulässige Höchstgeschwindigkeit (30),0.76596147,1,1.0
10358,10358,./test\10359.png,Vorfahrt,0.16085064,12,12.0
10359,10359,./test\10360.png,Stoppschild,0.947999,14,14.0
10360,10360,./test\10361.png,Zulässige Höchstgeschwindigkeit (70),0.23342842,4,4.0
10361,10361,./test\10362.png,Verbot der Einfahrt,0.33166215,17,17.0
10362,10362,./test\10363.png,Verbot für Fahrzeuge aller Art,0.22696735,24,15.0
10363,10363,./test\10364.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.34156293,10,10.0
10364,10364,./test\10365.png,Zulässige Höchstgeschwindigkeit (70),0.26029718,4,4.0
10365,10365,./test\10366.png,Vorfahrt gewähren,0.99952579,13,13.0
10366,10366,./test\10367.png,Zulässige Höchstgeschwindigkeit (30),0.80877984,27,1.0
10367,10367,./test\10368.png,Überholverbot für Kraftfahrzeuge aller Art,0.99059606,9,9.0
10368,10368,./test\10369.png,Zulässige Höchstgeschwindigkeit (50),0.98212469,2,2.0
10369,10369,./test\10370.png,Stoppschild,0.99984479,14,14.0
10370,10370,./test\10371.png,Verbot der Einfahrt,1.0,17,17.0
10371,10371,./test\10372.png,Überholverbot für Kraftfahrzeuge aller Art,0.9886623,9,9.0
10372,10372,./test\10373.png,Baustelle,0.99999654,25,25.0
10373,10373,./test\10374.png,Rechts vorbei,0.95566231,38,38.0
10374,10374,./test\10375.png,Verbot der Einfahrt,0.99999988,17,17.0
10375,10375,./test\10376.png,Verbot für Fahrzeuge aller Art,0.9968791,15,15.0
10376,10376,./test\10377.png,Rechts vorbei,0.99999857,38,38.0
10377,10377,./test\10378.png,Vorfahrt gewähren,0.98284644,13,13.0
10378,10378,./test\10379.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.85159212,10,10.0
10379,10379,./test\10380.png,Zulässige Höchstgeschwindigkeit (70),0.68162334,4,4.0
10380,10380,./test\10381.png,Zulässige Höchstgeschwindigkeit (50),0.30316916,0,2.0
10381,10381,./test\10382.png,Baustelle,0.99998927,25,25.0
10382,10382,./test\10383.png,Ausschließlich rechts,0.98724163,33,33.0
10383,10383,./test\10384.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.70625013,9,10.0
10384,10384,./test\10385.png,Einmalige Vorfahrt,0.86160743,11,11.0
10385,10385,./test\10386.png,Einmalige Vorfahrt,0.99976248,11,11.0
10386,10386,./test\10387.png,Zulässige Höchstgeschwindigkeit (80),0.34246695,5,5.0
10387,10387,./test\10388.png,Zulässige Höchstgeschwindigkeit (70),0.9492507,4,4.0
10388,10388,./test\10389.png,Ausschließlich geradeaus,0.13685657,33,35.0
10389,10389,./test\10390.png,Gefahrenstelle,0.15586089,18,18.0
10390,10390,./test\10391.png,Verbot der Einfahrt,0.99999964,17,17.0
10391,10391,./test\10392.png,Verbot der Einfahrt,0.99998879,17,17.0
10392,10392,./test\10393.png,Doppelkurve (zunächst links),0.07393313,20,21.0
10393,10393,./test\10394.png,Vorfahrt gewähren,1.0,13,13.0
10394,10394,./test\10395.png,Zulässige Höchstgeschwindigkeit (80),0.87269002,5,5.0
10395,10395,./test\10396.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.14929771,23,10.0
