,name,class,confidence,target_id,actual_id
9106,./test\09107.png,Verbot für Fahrzeuge aller Art,0.99863678,15,
9107,./test\09108.png,Baustelle,0.99999928,25,
9108,./test\09109.png,Zulässige Höchstgeschwindigkeit (70),0.65192842,4,
9109,./test\09110.png,Zulässige Höchstgeschwindigkeit (100),0.95979124,7,
9110,./test\09111.png,Einmalige Vorfahrt,0.3720935,11,
9111,./test\09112.png,Zulässige Höchstgeschwindigkeit (60),0.56401002,3,
9112,./test\09113.png,Rechts vorbei,0.95413542,38,
9113,./test\09114.png,Baustelle,0.95873117,25,
9114,./test\09115.png,Zulässige Höchstgeschwindigkeit (120),0.9352054,8,
9115,./test\09116.png,Zulässige Höchstgeschwindigkeit (120),0.8526931999999999,8,
9116,./test\09117.png,Zulässige Höchstgeschwindigkeit (120),0.67526281,0,
9117,./test\09118.png,Ende aller Streckenverbote,0.09789146,36,
9118,./test\09119.png,Verbot für Fahrzeuge aller Art,0.47019905,5,
9119,./test\09120.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.9999913,10,
9120,./test\09121.png,Zulässige Höchstgeschwindigkeit (70),0.38726321,4,
9121,./test\09122.png,Vorfahrt gewähren,0.99792033,13,
9122,./test\09123.png,Ausschließlich geradeaus,1.0,35,
9123,./test\09124.png,Vorfahrt gewähren,0.9987644,13,
9124,./test\09125.png,Verbot der Einfahrt,0.92395663,17,
9125,./test\09126.png,Baustelle,1.0,25,
9126,./test\09127.png,Doppelkurve (zunächst links),0.02925186,28,
9127,./test\09128.png,Zulässige Höchstgeschwindigkeit (60),0.39922091,3,
9128,./test\09129.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.34538689,10,
9129,./test\09130.png,Vorfahrt gewähren,0.99999976,13,
9130,./test\09131.png,Vorfahrt,0.99621141,12,
9131,./test\09132.png,Zulässige Höchstgeschwindigkeit (30),0.95572537,1,
9132,./test\09133.png,Ende der Geschwindigkeitsbegrenzung (80),0.24965349,6,
9133,./test\09134.png,Vorfahrt gewähren,0.27376062,13,
9134,./test\09135.png,Gefahrenstelle,0.42121297,18,
9135,./test\09136.png,Schleudergefahr bei Nässe oder Schmutz,0.08697057,24,
9136,./test\09137.png,Zulässige Höchstgeschwindigkeit (70),0.31196284,4,
9137,./test\09138.png,Zulässige Höchstgeschwindigkeit (50),0.4549183,2,
9138,./test\09139.png,Zulässige Höchstgeschwindigkeit (60),0.62341291,3,
9139,./test\09140.png,Einmalige Vorfahrt,0.32322875,30,
9140,./test\09141.png,Ende aller Streckenverbote,0.40709782,32,
9141,./test\09142.png,Zulässige Höchstgeschwindigkeit (30),0.64841413,1,
9142,./test\09143.png,Zulässige Höchstgeschwindigkeit (120),0.34082246,8,
9143,./test\09144.png,Rechts vorbei,0.99992812,38,
9144,./test\09145.png,Stoppschild,0.95267713,14,
9145,./test\09146.png,Vorfahrt,0.9919368000000001,12,
9146,./test\09147.png,Einmalige Vorfahrt,0.08264486,24,
9147,./test\09148.png,Baustelle,0.99976462,25,
9148,./test\09149.png,Zulässige Höchstgeschwindigkeit (50),0.50287753,1,
9149,./test\09150.png,Zulässige Höchstgeschwindigkeit (50),0.97187769,4,
9150,./test\09151.png,Ende aller Streckenverbote,0.47310597,38,
9151,./test\09152.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.92969376,10,
9152,./test\09153.png,Vorfahrt,0.86130124,12,
9153,./test\09154.png,Vorfahrt,0.4969362,12,
9154,./test\09155.png,Unebene Fahrbahn,0.99999893,22,
9155,./test\09156.png,Vorfahrt gewähren,0.71967196,13,
9156,./test\09157.png,Einmalige Vorfahrt,0.85354382,11,
9157,./test\09158.png,Zulässige Höchstgeschwindigkeit (30),0.75034797,27,
9158,./test\09159.png,Ende aller Streckenverbote,0.46192601,32,
9159,./test\09160.png,Ende aller Streckenverbote,0.66455883,32,
9160,./test\09161.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,40,
9161,./test\09162.png,Zulässige Höchstgeschwindigkeit (50),0.62263072,1,
9162,./test\09163.png,Gefahrenstelle,0.91018981,18,
9163,./test\09164.png,Zulässige Höchstgeschwindigkeit (50),0.42060992,37,
9164,./test\09165.png,Vorfahrt,0.29052359,12,
9165,./test\09166.png,Vorfahrt gewähren,0.9999975,13,
9166,./test\09167.png,Wildwechsel,0.99169183,31,
9167,./test\09168.png,Ausschließlich geradeaus,0.99997807,35,
9168,./test\09169.png,Rechts vorbei,0.9957189000000001,38,
9169,./test\09170.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.16964115,30,
9170,./test\09171.png,Vorfahrt gewähren,0.99498075,13,
9171,./test\09172.png,Zulässige Höchstgeschwindigkeit (80),0.60014027,5,
9172,./test\09173.png,Rechts vorbei,0.49100009,38,
9173,./test\09174.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.21050708,25,
9174,./test\09175.png,Zulässige Höchstgeschwindigkeit (80),0.27735251,5,
9175,./test\09176.png,Zulässige Höchstgeschwindigkeit (120),0.73955387,8,
9176,./test\09177.png,Fahrradfahrer,0.04919194,26,
9177,./test\09178.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.99975556,10,
9178,./test\09179.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02723633,10,
9179,./test\09180.png,Verbot der Einfahrt,0.99999261,17,
9180,./test\09181.png,Zulässige Höchstgeschwindigkeit (50),0.68807632,2,
9181,./test\09182.png,Zulässige Höchstgeschwindigkeit (70),0.12763405,24,
9182,./test\09183.png,Ausschließlich rechts,0.0973746,39,
9183,./test\09184.png,Überholverbot für Kraftfahrzeuge aller Art,0.96292412,9,
9184,./test\09185.png,Gefahrenstelle,0.73119539,11,
9185,./test\09186.png,Zulässige Höchstgeschwindigkeit (50),0.49403974,4,
9186,./test\09187.png,Zulässige Höchstgeschwindigkeit (30),0.99991322,1,
9187,./test\09188.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.88175309,10,
9188,./test\09189.png,Zulässige Höchstgeschwindigkeit (50),0.93429732,2,
9189,./test\09190.png,Einmalige Vorfahrt,0.98145008,11,
9190,./test\09191.png,Vorfahrt,0.80321592,12,
9191,./test\09192.png,Baustelle,0.93198252,25,
9192,./test\09193.png,Rechts vorbei,0.99928838,38,
9193,./test\09194.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.45195541,10,
9194,./test\09195.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.9999546999999999,10,
9195,./test\09196.png,Rechts vorbei,0.9950363000000001,38,
9196,./test\09197.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.82059246,10,
9197,./test\09198.png,Vorfahrt gewähren,0.99996781,13,
9198,./test\09199.png,Vorfahrt gewähren,0.99714714,13,
9199,./test\09200.png,Zulässige Höchstgeschwindigkeit (100),0.32419682,7,
9200,./test\09201.png,Ende aller Streckenverbote,0.50582165,32,
9201,./test\09202.png,Vorfahrt,1.0,12,
9202,./test\09203.png,Zulässige Höchstgeschwindigkeit (30),0.62276167,1,
9203,./test\09204.png,Ausschließlich geradeaus,0.99996614,35,
9204,./test\09205.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.21435857,10,
9205,./test\09206.png,Zulässige Höchstgeschwindigkeit (60),0.44566658,3,
9206,./test\09207.png,Baustelle,0.99933487,25,
9207,./test\09208.png,Vorfahrt gewähren,0.39892974,13,
9208,./test\09209.png,Zulässige Höchstgeschwindigkeit (80),0.79042095,5,
9209,./test\09210.png,Zulässige Höchstgeschwindigkeit (100),0.25509542,7,
9210,./test\09211.png,Zulässige Höchstgeschwindigkeit (60),0.23030037,9,
9211,./test\09212.png,Ausschließlich geradeaus,0.99968219,35,
9212,./test\09213.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.18844154,23,
9213,./test\09214.png,Zulässige Höchstgeschwindigkeit (50),0.9891867,2,
9214,./test\09215.png,Zulässige Höchstgeschwindigkeit (80),0.82351947,5,
9215,./test\09216.png,Doppelkurve (zunächst links),0.08295854,24,
9216,./test\09217.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,37,
9217,./test\09218.png,Zulässige Höchstgeschwindigkeit (80),0.94119358,5,
9218,./test\09219.png,Vorfahrt,0.99924207,12,
9219,./test\09220.png,Rechts vorbei,0.99973696,38,
9220,./test\09221.png,Überholverbot für Kraftfahrzeuge aller Art,0.99995768,9,
9221,./test\09222.png,Doppelkurve (zunächst links),0.80993831,21,
9222,./test\09223.png,Vorfahrt gewähren,0.97181875,13,
9223,./test\09224.png,Ausschließlich geradeaus,0.99954909,35,
9224,./test\09225.png,Baustelle,0.99383742,25,
9225,./test\09226.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.53635633,10,
9226,./test\09227.png,Verbot der Einfahrt,0.99999642,17,
9227,./test\09228.png,Überholverbot für Kraftfahrzeuge aller Art,0.99999928,9,
9228,./test\09229.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.73000121,10,
9229,./test\09230.png,Verbot für Fahrzeuge aller Art,0.99603301,15,
9230,./test\09231.png,Gefahrenstelle,0.04250128,36,
9231,./test\09232.png,Vorfahrt,0.98841399,12,
9232,./test\09233.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.67296606,42,
9233,./test\09234.png,Zulässige Höchstgeschwindigkeit (30),0.92724138,1,
9234,./test\09235.png,Zulässige Höchstgeschwindigkeit (70),0.98188424,4,
9235,./test\09236.png,Zulässige Höchstgeschwindigkeit (100),0.94699258,7,
9236,./test\09237.png,Zulässige Höchstgeschwindigkeit (50),0.88092601,2,
9237,./test\09238.png,Zulässige Höchstgeschwindigkeit (50),0.99758446,2,
9238,./test\09239.png,Doppelkurve (zunächst links),0.02477569,22,
9239,./test\09240.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.86239511,10,
9240,./test\09241.png,Zulässige Höchstgeschwindigkeit (70),0.95893425,4,
9241,./test\09242.png,Vorfahrt,0.13857009,18,
9242,./test\09243.png,Baustelle,0.32331705,7,
9243,./test\09244.png,Zulässige Höchstgeschwindigkeit (50),0.73682082,2,
9244,./test\09245.png,Fahrradfahrer,0.96818531,29,
9245,./test\09246.png,Zulässige Höchstgeschwindigkeit (80),0.09265094,30,
9246,./test\09247.png,Gefahrenstelle,0.9817514999999999,18,
9247,./test\09248.png,Ausschließlich rechts,0.39477184,39,
9248,./test\09249.png,Wildwechsel,0.71697044,31,
9249,./test\09250.png,Vorfahrt gewähren,0.99233162,13,
9250,./test\09251.png,Zulässige Höchstgeschwindigkeit (120),0.78546607,8,
9251,./test\09252.png,Zulässige Höchstgeschwindigkeit (80),0.81222361,5,
9252,./test\09253.png,Gefahrenstelle,0.23676845,18,
9253,./test\09254.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,18,
9254,./test\09255.png,Gefahrenstelle,0.16658776,18,
9255,./test\09256.png,Schleudergefahr bei Nässe oder Schmutz,0.99092019,23,
9256,./test\09257.png,Vorfahrt,0.99999964,12,
9257,./test\09258.png,Zulässige Höchstgeschwindigkeit (60),0.95414943,3,
9258,./test\09259.png,Ausschließlich geradeaus,0.86390531,35,
9259,./test\09260.png,Zulässige Höchstgeschwindigkeit (80),0.67627835,5,
9260,./test\09261.png,Baustelle,0.99727494,25,
9261,./test\09262.png,Zulässige Höchstgeschwindigkeit (120),0.89575124,8,
9262,./test\09263.png,Zulässige Höchstgeschwindigkeit (70),0.86164147,4,
9263,./test\09264.png,Stoppschild,0.99990332,14,
9264,./test\09265.png,Zulässige Höchstgeschwindigkeit (120),0.30967715,7,
9265,./test\09266.png,Zulässige Höchstgeschwindigkeit (50),0.96634924,2,
9266,./test\09267.png,Doppelkurve (zunächst links),0.59156209,21,
9267,./test\09268.png,Zulässige Höchstgeschwindigkeit (120),0.29396364,8,
9268,./test\09269.png,Überholverbot für Kraftfahrzeuge aller Art,0.97990578,9,
9269,./test\09270.png,Doppelkurve (zunächst links),0.59475106,21,
9270,./test\09271.png,Zulässige Höchstgeschwindigkeit (50),0.98025197,1,
9271,./test\09272.png,Zulässige Höchstgeschwindigkeit (50),0.99870098,2,
9272,./test\09273.png,Zulässige Höchstgeschwindigkeit (50),0.83024919,2,
9273,./test\09274.png,Kreisverkehr,0.99761331,40,
9274,./test\09275.png,Gefahrenstelle,0.32833481,18,
9275,./test\09276.png,Vorfahrt gewähren,0.99857569,13,
9276,./test\09277.png,Gefahrenstelle,0.99089277,18,
9277,./test\09278.png,Zulässige Höchstgeschwindigkeit (120),0.34538418,7,
9278,./test\09279.png,Einmalige Vorfahrt,0.99906367,11,
9279,./test\09280.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.926925,10,
9280,./test\09281.png,Verbot für Fahrzeuge aller Art,0.99955815,15,
9281,./test\09282.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.47857624,10,
9282,./test\09283.png,Vorfahrt,1.0,12,
9283,./test\09284.png,Zulässige Höchstgeschwindigkeit (50),0.96043575,2,
9284,./test\09285.png,Ausschließlich geradeaus,0.99999583,35,
9285,./test\09286.png,Vorfahrt gewähren,0.9996978000000001,13,
9286,./test\09287.png,Ende aller Streckenverbote,0.49320674,38,
9287,./test\09288.png,Unebene Fahrbahn,0.44042677,22,
9288,./test\09289.png,Zulässige Höchstgeschwindigkeit (50),0.09779146,28,
9289,./test\09290.png,Zulässige Höchstgeschwindigkeit (120),0.42233068,8,
9290,./test\09291.png,Einmalige Vorfahrt,0.999856,11,
9291,./test\09292.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.96401781,10,
9292,./test\09293.png,Vorfahrt gewähren,0.66438991,13,
9293,./test\09294.png,Zulässige Höchstgeschwindigkeit (70),0.41021934,4,
9294,./test\09295.png,Ende der Geschwindigkeitsbegrenzung (80),0.26978397,6,
9295,./test\09296.png,Baustelle,0.83547938,25,
9296,./test\09297.png,Zulässige Höchstgeschwindigkeit (30),0.58287042,1,
9297,./test\09298.png,Gefahrenstelle,0.87073898,18,
9298,./test\09299.png,Gefahrenstelle,0.89610893,18,
9299,./test\09300.png,Baustelle,0.86541384,25,
9300,./test\09301.png,Zulässige Höchstgeschwindigkeit (120),0.84565651,8,
9301,./test\09302.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,34,
9302,./test\09303.png,Gefahrenstelle,0.10788804,18,
9303,./test\09304.png,Vorfahrt gewähren,0.99909687,13,
9304,./test\09305.png,Einmalige Vorfahrt,0.99686438,11,
9305,./test\09306.png,Zulässige Höchstgeschwindigkeit (80),0.3508274,5,
9306,./test\09307.png,Wildwechsel,0.81466901,31,
9307,./test\09308.png,Einmalige Vorfahrt,0.99895179,11,
9308,./test\09309.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.10697457,28,
9309,./test\09310.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,37,
9310,./test\09311.png,Zulässige Höchstgeschwindigkeit (70),0.24065293,4,
9311,./test\09312.png,Zulässige Höchstgeschwindigkeit (120),0.60698664,8,
9312,./test\09313.png,Vorfahrt,0.71323323,12,
9313,./test\09314.png,Zulässige Höchstgeschwindigkeit (50),0.44843683,5,
9314,./test\09315.png,Zulässige Höchstgeschwindigkeit (50),0.39995545,2,
9315,./test\09316.png,Stoppschild,0.78769004,14,
9316,./test\09317.png,Vorfahrt gewähren,0.99999988,13,
9317,./test\09318.png,Verbot der Einfahrt,0.99370909,17,
9318,./test\09319.png,Zulässige Höchstgeschwindigkeit (120),0.5014177,8,
9319,./test\09320.png,Zulässige Höchstgeschwindigkeit (30),0.80913895,1,
9320,./test\09321.png,Zulässige Höchstgeschwindigkeit (60),0.80852628,3,
9321,./test\09322.png,Gefahrenstelle,0.55511743,18,
9322,./test\09323.png,Zulässige Höchstgeschwindigkeit (70),0.93497556,4,
9323,./test\09324.png,Zulässige Höchstgeschwindigkeit (60),0.55069733,3,
9324,./test\09325.png,Zulässige Höchstgeschwindigkeit (120),0.70393002,8,
9325,./test\09326.png,Fahrradfahrer,0.02284259,28,
9326,./test\09327.png,Zulässige Höchstgeschwindigkeit (30),0.6677593000000001,1,
9327,./test\09328.png,Rechts vorbei,0.33634686,36,
9328,./test\09329.png,Rechts vorbei,0.97748142,34,
9329,./test\09330.png,Gefahrenstelle,0.06455638,25,
9330,./test\09331.png,Zulässige Höchstgeschwindigkeit (100),0.99897122,7,
9331,./test\09332.png,Zulässige Höchstgeschwindigkeit (50),0.78572315,2,
9332,./test\09333.png,Überholverbot für Kraftfahrzeuge aller Art,0.97032446,9,
9333,./test\09334.png,Zulässige Höchstgeschwindigkeit (50),0.91678107,2,
9334,./test\09335.png,Schleudergefahr bei Nässe oder Schmutz,0.08492989,30,
9335,./test\09336.png,Zulässige Höchstgeschwindigkeit (50),0.88251114,2,
9336,./test\09337.png,Vorfahrt gewähren,0.99641412,13,
9337,./test\09338.png,Zulässige Höchstgeschwindigkeit (80),0.26802215,7,
9338,./test\09339.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.18386191,23,
9339,./test\09340.png,Rechts vorbei,0.9999963,38,
9340,./test\09341.png,Zulässige Höchstgeschwindigkeit (50),0.49301821,2,
9341,./test\09342.png,Verbot der Einfahrt,0.99985111,17,
9342,./test\09343.png,Zulässige Höchstgeschwindigkeit (70),0.33951697,1,
9343,./test\09344.png,Stoppschild,0.99997377,14,
9344,./test\09345.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,36,
9345,./test\09346.png,Vorfahrt gewähren,0.99737608,13,
9346,./test\09347.png,Zulässige Höchstgeschwindigkeit (50),0.16741270000000003,3,
9347,./test\09348.png,Zulässige Höchstgeschwindigkeit (30),0.46080408,1,
9348,./test\09349.png,Rechts vorbei,0.97620505,38,
9349,./test\09350.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.46578908,42,
9350,./test\09351.png,Rechts vorbei,0.99999952,38,
9351,./test\09352.png,Zulässige Höchstgeschwindigkeit (60),0.7012918,3,
9352,./test\09353.png,Einmalige Vorfahrt,0.99844342,11,
9353,./test\09354.png,Verbot für Fahrzeuge aller Art,0.99798656,15,
9354,./test\09355.png,Ausschließlich geradeaus,0.9999783000000001,35,
9355,./test\09356.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.75430101,16,
9356,./test\09357.png,Vorfahrt,0.99955207,12,
9357,./test\09358.png,Vorfahrt gewähren,0.80188912,13,
9358,./test\09359.png,Baustelle,0.64484924,25,
9359,./test\09360.png,Stoppschild,0.99964011,14,
9360,./test\09361.png,Zulässige Höchstgeschwindigkeit (30),0.75547773,1,
9361,./test\09362.png,Zulässige Höchstgeschwindigkeit (50),0.99961972,2,
9362,./test\09363.png,Zulässige Höchstgeschwindigkeit (30),0.48608539,1,
9363,./test\09364.png,Ausschließlich rechts,0.39236146,33,
9364,./test\09365.png,Zulässige Höchstgeschwindigkeit (30),0.97957027,1,
9365,./test\09366.png,Rechts vorbei,0.09532391,8,
9366,./test\09367.png,Zulässige Höchstgeschwindigkeit (70),0.72296375,4,
9367,./test\09368.png,Ausschließlich geradeaus,0.70810014,35,
9368,./test\09369.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.59980452,6,
9369,./test\09370.png,Zulässige Höchstgeschwindigkeit (80),0.62499273,6,
9370,./test\09371.png,Gefahrenstelle,0.34101479999999995,18,
9371,./test\09372.png,Ausschließlich rechts,0.62306666,33,
9372,./test\09373.png,Rechts vorbei,0.99975425,38,
9373,./test\09374.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.52057135,10,
9374,./test\09375.png,Stoppschild,0.99997902,14,
9375,./test\09376.png,Zulässige Höchstgeschwindigkeit (70),0.87168372,4,
9376,./test\09377.png,Vorfahrt,0.99999928,12,
9377,./test\09378.png,Überholverbot für Kraftfahrzeuge aller Art,0.99999762,9,
9378,./test\09379.png,Ausschließlich rechts,1.0,33,
9379,./test\09380.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,34,
9380,./test\09381.png,Ausschließlich geradeaus,0.84522551,35,
9381,./test\09382.png,Einmalige Vorfahrt,0.07373247,28,
9382,./test\09383.png,Gefahrenstelle,0.07412011,18,
9383,./test\09384.png,Stoppschild,0.57373744,14,
